"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/18","02:30","0.011","-","0.75"
"2020/06/18","02:36","-0.001","-","0.74"
"2020/06/18","02:42","-0.012","-","0.74"
"2020/06/18","02:48","-0.024","-","0.71"
"2020/06/18","02:54","-0.034","-","0.71"
"2020/06/18","03:00","-0.044","-","0.68"
"2020/06/18","03:06","-0.054","-","0.68"
"2020/06/18","03:12","-0.063","-","0.69"
"2020/06/18","03:18","-0.072","-","0.68"
"2020/06/18","03:24","-0.08","-","0.67"
"2020/06/18","03:30","-0.087","-","0.64"
"2020/06/18","03:36","-0.094","-","0.64"
"2020/06/18","03:42","-0.1","-","0.64"
"2020/06/18","03:48","-0.106","-","0.64"
"2020/06/18","03:54","-0.11","-","0.63"
"2020/06/18","04:00","-0.115","-","0.63"
"2020/06/18","04:06","-0.118","-","0.62"
"2020/06/18","04:12","-0.121","-","0.63"
"2020/06/18","04:18","-0.123","-","0.62"
"2020/06/18","04:24","-0.125","-","0.61"
"2020/06/18","04:30","-0.126","-","0.6"
"2020/06/18","04:36","-0.126","-","0.6"
"2020/06/18","04:42","-0.125","-","0.58"
"2020/06/18","04:48","-0.124","-","0.6"
"2020/06/18","04:54","-0.122","-","0.64"
"2020/06/18","05:00","-0.12","-","0.65"
"2020/06/18","05:06","-0.116","-","0.62"
"2020/06/18","05:12","-0.113","-","0.65"
"2020/06/18","05:18","-0.108","-","0.68"
"2020/06/18","05:24","-0.103","-","0.69"
"2020/06/18","05:30","-0.097","-","0.65"
"2020/06/18","05:36","-0.09","-","0.67"
"2020/06/18","05:42","-0.083","-","0.7"
"2020/06/18","05:48","-0.075","-","0.74"
"2020/06/18","05:54","-0.066","-","0.68"
"2020/06/18","06:00","-0.057","-","0.7"
"2020/06/18","06:06","-0.047","-","0.76"
"2020/06/18","06:12","-0.036","-","0.77"
"2020/06/18","06:18","-0.025","-","0.78"
"2020/06/18","06:24","-0.014","-","0.79"
"2020/06/18","06:30","-0.002","-","0.8"
"2020/06/18","06:36","0.011","-","0.81"
"2020/06/18","06:42","0.024","-","0.83"
"2020/06/18","06:48","0.038","-","0.84"
"2020/06/18","06:54","0.052","-","0.84"
"2020/06/18","07:00","0.067","-","0.89"
"2020/06/18","07:06","0.082","-","0.9"
"2020/06/18","07:12","0.097","-","0.89"
"2020/06/18","07:18","0.113","-","0.91"
"2020/06/18","07:24","0.129","-","0.92"
"2020/06/18","07:30","0.146","-","0.98"
"2020/06/18","07:36","0.163","-","0.87"
"2020/06/18","07:42","0.18","-","0.95"
"2020/06/18","07:48","0.197","-","0.96"
"2020/06/18","07:54","0.215","-","1.02"
"2020/06/18","08:00","0.233","-","0.98"
"2020/06/18","08:06","0.251","-","1"
"2020/06/18","08:12","0.27","-","1.04"
"2020/06/18","08:18","0.288","-","1.05"
"2020/06/18","08:24","0.307","-","1.12"
"2020/06/18","08:30","0.326","-","1.01"
"2020/06/18","08:36","0.344","-","1.12"
"2020/06/18","08:42","0.363","-","1.11"
"2020/06/18","08:48","0.382","-","1.09"
"2020/06/18","08:54","0.401","-","1.14"
"2020/06/18","09:00","0.42","-","1.18"
"2020/06/18","09:06","0.439","-","1.21"
"2020/06/18","09:12","0.458","-","1.23"
"2020/06/18","09:18","0.476","-","1.24"
"2020/06/18","09:24","0.495","-","1.24"
"2020/06/18","09:30","0.514","-","1.3"
"2020/06/18","09:36","0.532","-","1.29"
"2020/06/18","09:42","0.55","-","1.32"
"2020/06/18","09:48","0.568","-","1.31"
"2020/06/18","09:54","0.586","-","1.36"
"2020/06/18","10:00","0.603","-","1.38"
"2020/06/18","10:06","0.621","-","1.36"
"2020/06/18","10:12","0.638","-","1.38"
"2020/06/18","10:18","0.654","-","1.4"
"2020/06/18","10:24","0.671","-","1.41"
"2020/06/18","10:30","0.687","-","1.43"
"2020/06/18","10:36","0.703","-","1.44"
"2020/06/18","10:42","0.718","-","1.47"
"2020/06/18","10:48","0.733","-","1.49"
"2020/06/18","10:54","0.748","-","1.46"
"2020/06/18","11:00","0.762","-","1.48"
"2020/06/18","11:06","0.776","-","1.5"
"2020/06/18","11:12","0.79","-","1.51"
"2020/06/18","11:18","0.803","-","1.49"
"2020/06/18","11:24","0.816","-","1.54"
"2020/06/18","11:30","0.828","-","1.54"
"2020/06/18","11:36","0.84","-","1.53"
"2020/06/18","11:42","0.852","-","1.56"
"2020/06/18","11:48","0.863","-","1.56"
"2020/06/18","11:54","0.873","-","1.63"
"2020/06/18","12:00","0.884","-","1.62"
"2020/06/18","12:06","0.893","-","1.61"
"2020/06/18","12:12","0.903","-","1.66"
"2020/06/18","12:18","0.912","-","1.68"
"2020/06/18","12:24","0.92","-","1.68"
"2020/06/18","12:30","0.928","-","1.68"
"2020/06/18","12:36","0.936","-","1.67"
"2020/06/18","12:42","0.943","-","1.73"
"2020/06/18","12:48","0.95","-","1.71"
"2020/06/18","12:54","0.957","-","1.7"
"2020/06/18","13:00","0.963","-","1.71"
"2020/06/18","13:06","0.968","-","1.76"
"2020/06/18","13:12","0.974","-","1.74"
"2020/06/18","13:18","0.978","-","1.74"
"2020/06/18","13:24","0.983","-","1.75"
"2020/06/18","13:30","0.987","-","1.77"
"2020/06/18","13:36","0.991","-","1.8"
"2020/06/18","13:42","0.994","-","1.77"
"2020/06/18","13:48","0.998","-","1.78"
"2020/06/18","13:54","1","-","1.8"
"2020/06/18","14:00","1.003","-","1.82"
"2020/06/18","14:06","1.005","-","1.88"
"2020/06/18","14:12","1.007","-","1.7"
"2020/06/18","14:18","1.009","-","1.78"
"2020/06/18","14:24","1.01","-","1.84"
"2020/06/18","14:30","1.011","-","1.83"
"2020/06/18","14:36","1.012","-","1.79"
"2020/06/18","14:42","1.013","-","1.8"
"2020/06/18","14:48","1.013","-","1.82"
"2020/06/18","14:54","1.014","-","1.82"
"2020/06/18","15:00","1.014","-","1.82"
"2020/06/18","15:06","1.013","-","1.79"
"2020/06/18","15:12","1.013","-","1.83"
"2020/06/18","15:18","1.013","-","1.87"
"2020/06/18","15:24","1.012","-","1.75"
"2020/06/18","15:30","1.011","-","1.81"
"2020/06/18","15:36","1.01","-","1.83"
"2020/06/18","15:42","1.009","-","1.84"
"2020/06/18","15:48","1.008","-","1.76"
"2020/06/18","15:54","1.007","-","1.75"
"2020/06/18","16:00","1.006","-","1.77"
"2020/06/18","16:06","1.004","-","1.77"
"2020/06/18","16:12","1.003","-","1.75"
"2020/06/18","16:18","1.001","-","1.76"
"2020/06/18","16:24","1","-","1.77"
"2020/06/18","16:30","0.998","-","1.76"
"2020/06/18","16:36","0.996","-","1.79"
"2020/06/18","16:42","0.994","-","1.77"
"2020/06/18","16:48","0.992","-","1.76"
"2020/06/18","16:54","0.991","-","1.75"
"2020/06/18","17:00","0.989","-","1.76"
"2020/06/18","17:06","0.987","-","1.77"
"2020/06/18","17:12","0.985","-","1.77"
"2020/06/18","17:18","0.982","-","1.78"
"2020/06/18","17:24","0.98","-","1.76"
"2020/06/18","17:30","0.978","-","1.78"
"2020/06/18","17:36","0.976","-","1.75"
"2020/06/18","17:42","0.974","-","1.75"
"2020/06/18","17:48","0.971","-","1.73"
"2020/06/18","17:54","0.969","-","1.75"
"2020/06/18","18:00","0.966","-","1.74"
"2020/06/18","18:06","0.964","-","1.75"
"2020/06/18","18:12","0.961","-","1.73"
"2020/06/18","18:18","0.959","-","1.68"
"2020/06/18","18:24","0.956","-","1.72"
"2020/06/18","18:30","0.953","-","1.73"
"2020/06/18","18:36","0.95","-","1.65"
"2020/06/18","18:42","0.947","-","1.71"
"2020/06/18","18:48","0.944","-","1.78"
"2020/06/18","18:54","0.941","-","1.68"
"2020/06/18","19:00","0.938","-","1.59"
"2020/06/18","19:06","0.934","-","1.71"
"2020/06/18","19:12","0.93","-","1.73"
"2020/06/18","19:18","0.927","-","1.65"
"2020/06/18","19:24","0.923","-","1.69"
"2020/06/18","19:30","0.919","-","1.68"
"2020/06/18","19:36","0.914","-","1.72"
"2020/06/18","19:42","0.91","-","1.68"
"2020/06/18","19:48","0.905","-","1.64"
"2020/06/18","19:54","0.9","-","1.71"
"2020/06/18","20:00","0.895","-","1.71"
"2020/06/18","20:06","0.889","-","1.59"
"2020/06/18","20:12","0.884","-","1.59"
"2020/06/18","20:18","0.878","-","1.66"
"2020/06/18","20:24","0.872","-","1.69"
"2020/06/18","20:30","0.865","-","1.66"
"2020/06/18","20:36","0.859","-","1.58"
"2020/06/18","20:42","0.852","-","1.65"
"2020/06/18","20:48","0.844","-","1.57"
"2020/06/18","20:54","0.837","-","1.61"
"2020/06/18","21:00","0.829","-","1.55"
"2020/06/18","21:06","0.821","-","1.57"
"2020/06/18","21:12","0.812","-","1.62"
"2020/06/18","21:18","0.803","-","1.58"
"2020/06/18","21:24","0.794","-","1.52"
"2020/06/18","21:30","0.784","-","1.55"
"2020/06/18","21:36","0.774","-","1.55"
"2020/06/18","21:42","0.764","-","1.53"
"2020/06/18","21:48","0.753","-","1.5"
"2020/06/18","21:54","0.742","-","1.46"
"2020/06/18","22:00","0.731","-","1.4"
"2020/06/18","22:06","0.719","-","1.49"
"2020/06/18","22:12","0.707","-","1.44"
"2020/06/18","22:18","0.695","-","1.39"
"2020/06/18","22:24","0.682","-","1.42"
"2020/06/18","22:30","0.669","-","1.41"
"2020/06/18","22:36","0.655","-","1.38"
"2020/06/18","22:42","0.641","-","1.37"
"2020/06/18","22:48","0.627","-","1.39"
"2020/06/18","22:54","0.613","-","1.35"
"2020/06/18","23:00","0.598","-","1.37"
"2020/06/18","23:06","0.583","-","1.36"
"2020/06/18","23:12","0.567","-","1.31"
"2020/06/18","23:18","0.551","-","1.3"
"2020/06/18","23:24","0.535","-","1.31"
"2020/06/18","23:30","0.519","-","1.3"
"2020/06/18","23:36","0.502","-","1.28"
"2020/06/18","23:42","0.486","-","1.26"
"2020/06/18","23:48","0.468","-","1.19"
"2020/06/18","23:54","0.451","-","1.23"
"2020/06/19","00:00","0.434","-","1.17"
"2020/06/19","00:06","0.416","-","1.19"
"2020/06/19","00:12","0.398","-","1.19"
"2020/06/19","00:18","0.38","-","1.16"
"2020/06/19","00:24","0.362","-","1.16"
"2020/06/19","00:30","0.343","-","1.17"
"2020/06/19","00:36","0.325","-","1.15"
"2020/06/19","00:42","0.307","-","1.12"
"2020/06/19","00:48","0.288","-","1.08"
"2020/06/19","00:54","0.27","-","1.1"
"2020/06/19","01:00","0.251","-","1.04"
"2020/06/19","01:06","0.232","-","1.03"
"2020/06/19","01:12","0.214","-","1.02"
"2020/06/19","01:18","0.195","-","1.04"
"2020/06/19","01:24","0.177","-","1.01"
"2020/06/19","01:30","0.159","-","1"
"2020/06/19","01:36","0.141","-","0.98"
"2020/06/19","01:42","0.123","-","1.03"
"2020/06/19","01:48","0.105","-","0.89"
"2020/06/19","01:54","0.087","-","0.92"
"2020/06/19","02:00","0.07","-","0.97"
"2020/06/19","02:06","0.053","-","0.93"
"2020/06/19","02:12","0.036","-","0.91"
"2020/06/19","02:18","0.019","-","0.9"
"2020/06/19","02:24","0.003","-","0.87"
"2020/06/19","02:30","-0.013","-","0.85"
"2020/06/19","02:36","-0.028","-","0.85"
"2020/06/19","02:42","-0.043","-","0.82"
"2020/06/19","02:48","-0.058","-","0.82"
"2020/06/19","02:54","-0.072","-","0.81"
"2020/06/19","03:00","-0.086","-","0.8"
"2020/06/19","03:06","-0.099","-","0.8"
"2020/06/19","03:12","-0.112","-","0.78"
"2020/06/19","03:18","-0.124","-","0.76"
"2020/06/19","03:24","-0.136","-","0.73"
"2020/06/19","03:30","-0.147","-","0.77"
"2020/06/19","03:36","-0.157","-","0.74"
"2020/06/19","03:42","-0.167","-","0.72"
"2020/06/19","03:48","-0.176","-","0.67"
"2020/06/19","03:54","-0.185","-","0.72"
"2020/06/19","04:00","-0.193","-","0.65"
"2020/06/19","04:06","-0.2","-","0.7"
"2020/06/19","04:12","-0.207","-","0.58"
"2020/06/19","04:18","-0.213","-","0.65"
"2020/06/19","04:24","-0.218","-","0.66"
"2020/06/19","04:30","-0.222","-","0.65"
"2020/06/19","04:36","-0.226","-","0.55"
"2020/06/19","04:42","-0.229","-","0.64"
"2020/06/19","04:48","-0.232","-","0.64"
"2020/06/19","04:54","-0.233","-","0.69"
"2020/06/19","05:00","-0.234","-","0.53"
"2020/06/19","05:06","-0.234","-","0.57"
"2020/06/19","05:12","-0.233","-","0.71"
"2020/06/19","05:18","-0.232","-","0.57"
"2020/06/19","05:24","-0.23","-","0.59"
"2020/06/19","05:30","-0.227","-","0.59"
"2020/06/19","05:36","-0.223","-","0.66"
"2020/06/19","05:42","-0.218","-","0.64"
"2020/06/19","05:48","-0.213","-","0.68"
"2020/06/19","05:54","-0.207","-","0.65"
"2020/06/19","06:00","-0.2","-","0.66"
"2020/06/19","06:06","-0.193","-","0.69"
"2020/06/19","06:12","-0.185","-","0.75"
"2020/06/19","06:18","-0.176","-","0.71"
"2020/06/19","06:24","-0.166","-","0.7"
"2020/06/19","06:30","-0.156","-","0.75"
"2020/06/19","06:36","-0.145","-","0.78"
"2020/06/19","06:42","-0.134","-","0.76"
"2020/06/19","06:48","-0.122","-","0.75"
"2020/06/19","06:54","-0.109","-","0.76"
"2020/06/19","07:00","-0.095","-","0.78"
"2020/06/19","07:06","-0.081","-","0.77"
"2020/06/19","07:12","-0.067","-","0.84"
"2020/06/19","07:18","-0.052","-","0.85"
"2020/06/19","07:24","-0.036","-","0.86"
"2020/06/19","07:30","-0.02","-","0.87"
"2020/06/19","07:36","-0.003","-","0.96"
"2020/06/19","07:42","0.014","-","0.82"
"2020/06/19","07:48","0.031","-","0.85"
"2020/06/19","07:54","0.049","-","1"
"2020/06/19","08:00","0.067","-","0.95"
"2020/06/19","08:06","0.086","-","0.96"
"2020/06/19","08:12","0.105","-","0.99"
"2020/06/19","08:18","0.125","-","1.02"
"2020/06/19","08:24","0.144","-","1.04"
"2020/06/19","08:30","0.164","-","1.11"
"2020/06/19","08:36","0.184","-","1.03"
"2020/06/19","08:42","0.204","-","1.07"
"2020/06/19","08:48","0.225","-","1.14"
"2020/06/19","08:54","0.246","-","1.17"
"2020/06/19","09:00","0.266","-","1.19"
"2020/06/19","09:06","0.287","-","1.16"
"2020/06/19","09:12","0.308","-","1.2"
"2020/06/19","09:18","0.329","-","1.25"
"2020/06/19","09:24","0.351","-","1.26"
"2020/06/19","09:30","0.372","-","1.25"
"2020/06/19","09:36","0.393","-","1.31"
"2020/06/19","09:42","0.414","-","1.35"
"2020/06/19","09:48","0.435","-","1.31"
"2020/06/19","09:54","0.455","-","1.38"
"2020/06/19","10:00","0.476","-","1.38"
"2020/06/19","10:06","0.497","-","1.39"
"2020/06/19","10:12","0.517","-","1.4"
"2020/06/19","10:18","0.537","-","1.43"
"2020/06/19","10:24","0.558","-","1.45"
"2020/06/19","10:30","0.577","-","1.47"
"2020/06/19","10:36","0.597","-","1.48"
"2020/06/19","10:42","0.616","-","1.48"
"2020/06/19","10:48","0.635","-","1.52"
"2020/06/19","10:54","0.654","-","1.54"
"2020/06/19","11:00","0.672","-","1.55"
"2020/06/19","11:06","0.691","-","1.65"
"2020/06/19","11:12","0.708","-","1.57"
"2020/06/19","11:18","0.726","-","1.6"
"2020/06/19","11:24","0.743","-","1.69"
"2020/06/19","11:30","0.759","-","1.65"
"2020/06/19","11:36","0.776","-","1.63"
"2020/06/19","11:42","0.791","-","1.72"
"2020/06/19","11:48","0.807","-","1.7"
"2020/06/19","11:54","0.822","-","1.72"
"2020/06/19","12:00","0.836","-","1.75"
"2020/06/19","12:06","0.851","-","1.77"
"2020/06/19","12:12","0.864","-","1.78"
"2020/06/19","12:18","0.878","-","1.8"
"2020/06/19","12:24","0.89","-","1.77"
"2020/06/19","12:30","0.903","-","1.79"
"2020/06/19","12:36","0.915","-","1.81"
"2020/06/19","12:42","0.926","-","1.83"
"2020/06/19","12:48","0.937","-","1.88"
"2020/06/19","12:54","0.948","-","1.87"
"2020/06/19","13:00","0.958","-","1.91"
"2020/06/19","13:06","0.968","-","1.89"
"2020/06/19","13:12","0.977","-","1.86"
"2020/06/19","13:18","0.986","-","1.86"
"2020/06/19","13:24","0.994","-","1.92"
"2020/06/19","13:30","1.002","-","2.03"
"2020/06/19","13:36","1.009","-","1.91"
"2020/06/19","13:42","1.017","-","1.88"
"2020/06/19","13:48","1.023","-","2.02"
"2020/06/19","13:54","1.03","-","1.94"
"2020/06/19","14:00","1.035","-","1.99"
"2020/06/19","14:06","1.041","-","1.96"
"2020/06/19","14:12","1.046","-","2.01"
"2020/06/19","14:18","1.051","-","2.02"
"2020/06/19","14:24","1.055","-","2.04"
"2020/06/19","14:30","1.059","-","1.97"
"2020/06/19","14:36","1.063","-","2.01"
"2020/06/19","14:42","1.066","-","2.06"
"2020/06/19","14:48","1.069","-","2.09"
"2020/06/19","14:54","1.072","-","2.07"
"2020/06/19","15:00","1.075","-","2.05"
"2020/06/19","15:06","1.077","-","2.06"
"2020/06/19","15:12","1.079","-","2.1"
"2020/06/19","15:18","1.08","-","2.08"
"2020/06/19","15:24","1.082","-","2.05"
"2020/06/19","15:30","1.083","-","2.11"
"2020/06/19","15:36","1.084","-","2.12"
"2020/06/19","15:42","1.084","-","2.11"
"2020/06/19","15:48","1.085","-","2.1"
"2020/06/19","15:54","1.085","-","2.1"
"2020/06/19","16:00","1.085","-","2.1"
"2020/06/19","16:06","1.085","-","2.09"
"2020/06/19","16:12","1.085","-","2.11"
"2020/06/19","16:18","1.085","-","2.15"
"2020/06/19","16:24","1.084","-","2.14"
"2020/06/19","16:30","1.083","-","2.12"
"2020/06/19","16:36","1.082","-","2.12"
"2020/06/19","16:42","1.081","-","2.1"
"2020/06/19","16:48","1.08","-","2.11"
"2020/06/19","16:54","1.079","-","2.1"
"2020/06/19","17:00","1.078","-","2.14"
"2020/06/19","17:06","1.076","-","2.12"
"2020/06/19","17:12","1.075","-","2.09"
"2020/06/19","17:18","1.073","-","2.13"
"2020/06/19","17:24","1.071","-","2.14"
"2020/06/19","17:30","1.069","-","2.13"
"2020/06/19","17:36","1.067","-","2.1"
"2020/06/19","17:42","1.065","-","2.07"
"2020/06/19","17:48","1.063","-","2.14"
"2020/06/19","17:54","1.061","-","2.12"
"2020/06/19","18:00","1.059","-","2.05"
"2020/06/19","18:06","1.056","-","2.1"
"2020/06/19","18:12","1.054","-","2.08"
"2020/06/19","18:18","1.051","-","2.08"
"2020/06/19","18:24","1.048","-","2.08"
"2020/06/19","18:30","1.045","-","2.09"
"2020/06/19","18:36","1.042","-","2.11"
"2020/06/19","18:42","1.039","-","2.12"
"2020/06/19","18:48","1.036","-","2.09"
"2020/06/19","18:54","1.033","-","2.05"
"2020/06/19","19:00","1.029","-","2.1"
"2020/06/19","19:06","1.025","-","2.04"
"2020/06/19","19:12","1.022","-","2.07"
"2020/06/19","19:18","1.018","-","2.07"
"2020/06/19","19:24","1.014","-","2.08"
"2020/06/19","19:30","1.009","-","2.06"
"2020/06/19","19:36","1.005","-","2.08"
"2020/06/19","19:42","1","-","2.03"
"2020/06/19","19:48","0.995","-","2.04"
"2020/06/19","19:54","0.99","-","2.04"
"2020/06/19","20:00","0.985","-","2.02"
"2020/06/19","20:06","0.979","-","2.04"
"2020/06/19","20:12","0.974","-","2.05"
"2020/06/19","20:18","0.968","-","2.02"
"2020/06/19","20:24","0.962","-","2.03"
"2020/06/19","20:30","0.955","-","2.01"
"2020/06/19","20:36","0.948","-","2"
"2020/06/19","20:42","0.941","-","1.98"
"2020/06/19","20:48","0.934","-","1.97"
"2020/06/19","20:54","0.926","-","1.94"
"2020/06/19","21:00","0.918","-","1.95"
"2020/06/19","21:06","0.91","-","1.91"
"2020/06/19","21:12","0.902","-","1.95"
"2020/06/19","21:18","0.893","-","1.95"
"2020/06/19","21:24","0.883","-","1.94"
"2020/06/19","21:30","0.874","-","1.99"
"2020/06/19","21:36","0.864","-","1.91"
"2020/06/19","21:42","0.854","-","1.9"
"2020/06/19","21:48","0.843","-","1.92"
"2020/06/19","21:54","0.832","-","1.83"
"2020/06/19","22:00","0.821","-","1.88"
"2020/06/19","22:06","0.809","-","1.89"
"2020/06/19","22:12","0.797","-","1.85"
"2020/06/19","22:18","0.784","-","1.87"
"2020/06/19","22:24","0.771","-","1.82"
"2020/06/19","22:30","0.758","-","1.74"
"2020/06/19","22:36","0.745","-","1.8"
"2020/06/19","22:42","0.731","-","1.8"
"2020/06/19","22:48","0.716","-","1.81"
"2020/06/19","22:54","0.701","-","1.71"
"2020/06/19","23:00","0.686","-","1.76"
"2020/06/19","23:06","0.671","-","1.79"
"2020/06/19","23:12","0.655","-","1.69"
"2020/06/19","23:18","0.639","-","1.69"
"2020/06/19","23:24","0.623","-","1.7"
"2020/06/19","23:30","0.606","-","1.72"
"2020/06/19","23:36","0.589","-","1.6"
"2020/06/19","23:42","0.571","-","1.65"
"2020/06/19","23:48","0.553","-","1.62"
"2020/06/19","23:54","0.535","-","1.63"
"2020/06/20","00:00","0.517","-","1.58"
"2020/06/20","00:06","0.499","-","1.57"
"2020/06/20","00:12","0.48","-","1.55"
"2020/06/20","00:18","0.461","-","1.57"
"2020/06/20","00:24","0.441","-","1.55"
"2020/06/20","00:30","0.422","-","1.54"
"2020/06/20","00:36","0.402","-","1.53"
"2020/06/20","00:42","0.383","-","1.51"
"2020/06/20","00:48","0.363","-","1.47"
"2020/06/20","00:54","0.343","-","1.45"
"2020/06/20","01:00","0.322","-","1.44"
"2020/06/20","01:06","0.302","-","1.43"
"2020/06/20","01:12","0.282","-","1.44"
"2020/06/20","01:18","0.262","-","1.39"
"2020/06/20","01:24","0.241","-","1.34"
"2020/06/20","01:30","0.221","-","1.36"
"2020/06/20","01:36","0.201","-","1.34"
"2020/06/20","01:42","0.18","-","1.33"
"2020/06/20","01:48","0.16","-","1.28"
"2020/06/20","01:54","0.14","-","1.26"
"2020/06/20","02:00","0.12","-","1.28"
"2020/06/20","02:06","0.1","-","1.23"
"2020/06/20","02:12","0.081","-","1.24"
"2020/06/20","02:18","0.061","-","1.19"
"2020/06/20","02:24","0.042","-","1.29"
"2020/06/20","02:30","0.023","-","1.11"
"2020/06/20","02:36","0.005","-","1.17"
"2020/06/20","02:42","-0.014","-","1.16"
"2020/06/20","02:48","-0.032","-","1.15"
"2020/06/20","02:54","-0.049","-","1.09"
"2020/06/20","03:00","-0.067","-","1.11"
"2020/06/20","03:06","-0.083","-","1.11"
"2020/06/20","03:12","-0.1","-","1.07"
"2020/06/20","03:18","-0.116","-","1.04"
"2020/06/20","03:24","-0.131","-","1.03"
"2020/06/20","03:30","-0.146","-","1.05"
"2020/06/20","03:36","-0.161","-","0.98"
"2020/06/20","03:42","-0.175","-","0.95"
"2020/06/20","03:48","-0.188","-","0.98"
"2020/06/20","03:54","-0.201","-","0.96"
"2020/06/20","04:00","-0.213","-","0.94"
"2020/06/20","04:06","-0.224","-","0.94"
"2020/06/20","04:12","-0.235","-","0.93"
"2020/06/20","04:18","-0.246","-","0.92"
"2020/06/20","04:24","-0.255","-","0.9"
"2020/06/20","04:30","-0.264","-","0.9"
"2020/06/20","04:36","-0.272","-","0.87"
"2020/06/20","04:42","-0.28","-","0.87"
"2020/06/20","04:48","-0.286","-","0.84"
"2020/06/20","04:54","-0.292","-","0.83"
"2020/06/20","05:00","-0.297","-","0.82"
"2020/06/20","05:06","-0.302","-","0.82"
"2020/06/20","05:12","-0.306","-","0.81"
"2020/06/20","05:18","-0.308","-","0.81"
"2020/06/20","05:24","-0.311","-","0.8"
"2020/06/20","05:30","-0.312","-","0.8"
"2020/06/20","05:36","-0.312","-","0.8"
"2020/06/20","05:42","-0.312","-","0.79"
"2020/06/20","05:48","-0.311","-","0.79"
"2020/06/20","05:54","-0.309","-","0.8"
"2020/06/20","06:00","-0.307","-","0.82"
"2020/06/20","06:06","-0.303","-","0.82"
"2020/06/20","06:12","-0.299","-","0.81"
"2020/06/20","06:18","-0.294","-","0.84"
"2020/06/20","06:24","-0.288","-","0.84"
"2020/06/20","06:30","-0.281","-","0.84"
"2020/06/20","06:36","-0.274","-","0.87"
