"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/12/20","08:00","0.215","0.67","-"
"2020/12/20","08:06","0.218","0.68","-"
"2020/12/20","08:12","0.221","0.68","-"
"2020/12/20","08:18","0.224","0.68","-"
"2020/12/20","08:24","0.227","0.68","-"
"2020/12/20","08:30","0.23","0.68","-"
"2020/12/20","08:36","0.232","0.7","-"
"2020/12/20","08:42","0.234","0.69","-"
"2020/12/20","08:48","0.236","0.69","-"
"2020/12/20","08:54","0.238","0.7","-"
"2020/12/20","09:00","0.24","0.7","-"
"2020/12/20","09:06","0.241","0.7","-"
"2020/12/20","09:12","0.243","0.7","-"
"2020/12/20","09:18","0.244","0.69","-"
"2020/12/20","09:24","0.245","0.69","-"
"2020/12/20","09:30","0.245","0.69","-"
"2020/12/20","09:36","0.246","0.7","-"
"2020/12/20","09:42","0.246","0.69","-"
"2020/12/20","09:48","0.247","0.68","-"
"2020/12/20","09:54","0.247","0.69","-"
"2020/12/20","10:00","0.247","0.7","-"
"2020/12/20","10:06","0.247","0.7","-"
"2020/12/20","10:12","0.247","0.71","-"
"2020/12/20","10:18","0.247","0.7","-"
"2020/12/20","10:24","0.246","0.69","-"
"2020/12/20","10:30","0.246","0.69","-"
"2020/12/20","10:36","0.245","0.68","-"
"2020/12/20","10:42","0.245","0.69","-"
"2020/12/20","10:48","0.244","0.67","-"
"2020/12/20","10:54","0.243","0.67","-"
"2020/12/20","11:00","0.242","0.68","-"
"2020/12/20","11:06","0.241","0.67","-"
"2020/12/20","11:12","0.24","0.68","-"
"2020/12/20","11:18","0.239","0.68","-"
"2020/12/20","11:24","0.238","0.67","-"
"2020/12/20","11:30","0.237","0.65","-"
"2020/12/20","11:36","0.236","0.65","-"
"2020/12/20","11:42","0.235","0.66","-"
"2020/12/20","11:48","0.234","0.65","-"
"2020/12/20","11:54","0.233","0.66","-"
"2020/12/20","12:00","0.231","0.67","-"
"2020/12/20","12:06","0.23","0.67","-"
"2020/12/20","12:12","0.229","0.65","-"
"2020/12/20","12:18","0.228","0.64","-"
"2020/12/20","12:24","0.226","0.64","-"
"2020/12/20","12:30","0.225","0.62","-"
"2020/12/20","12:36","0.224","0.62","-"
"2020/12/20","12:42","0.223","0.6","-"
"2020/12/20","12:48","0.221","0.59","-"
"2020/12/20","12:54","0.22","0.58","-"
"2020/12/20","13:00","0.219","0.58","-"
"2020/12/20","13:06","0.218","0.58","-"
"2020/12/20","13:12","0.216","0.57","-"
"2020/12/20","13:18","0.215","0.56","-"
"2020/12/20","13:24","0.214","0.56","-"
"2020/12/20","13:30","0.213","0.55","-"
"2020/12/20","13:36","0.212","0.54","-"
"2020/12/20","13:42","0.21","0.54","-"
"2020/12/20","13:48","0.209","0.54","-"
"2020/12/20","13:54","0.208","0.53","-"
"2020/12/20","14:00","0.207","0.53","-"
"2020/12/20","14:06","0.205","0.51","-"
"2020/12/20","14:12","0.204","0.52","-"
"2020/12/20","14:18","0.203","0.5","-"
"2020/12/20","14:24","0.202","0.5","-"
"2020/12/20","14:30","0.2","0.48","-"
"2020/12/20","14:36","0.199","0.49","-"
"2020/12/20","14:42","0.198","0.49","-"
"2020/12/20","14:48","0.196","0.49","-"
"2020/12/20","14:54","0.195","0.48","-"
"2020/12/20","15:00","0.194","0.47","-"
"2020/12/20","15:06","0.192","0.47","-"
"2020/12/20","15:12","0.191","0.46","-"
"2020/12/20","15:18","0.189","0.47","-"
"2020/12/20","15:24","0.188","0.47","-"
"2020/12/20","15:30","0.186","0.47","-"
"2020/12/20","15:36","0.185","0.47","-"
"2020/12/20","15:42","0.183","0.46","-"
"2020/12/20","15:48","0.181","0.46","-"
"2020/12/20","15:54","0.18","0.45","-"
"2020/12/20","16:00","0.178","0.45","-"
"2020/12/20","16:06","0.176","0.44","-"
"2020/12/20","16:12","0.174","0.44","-"
"2020/12/20","16:18","0.172","0.43","-"
"2020/12/20","16:24","0.17","0.43","-"
"2020/12/20","16:30","0.168","0.43","-"
"2020/12/20","16:36","0.166","0.41","-"
"2020/12/20","16:42","0.164","0.41","-"
"2020/12/20","16:48","0.162","0.4","-"
"2020/12/20","16:54","0.16","0.38","-"
"2020/12/20","17:00","0.158","0.37","-"
"2020/12/20","17:06","0.155","0.36","-"
"2020/12/20","17:12","0.153","0.35","-"
"2020/12/20","17:18","0.151","0.35","-"
"2020/12/20","17:24","0.148","0.34","-"
"2020/12/20","17:30","0.145","0.33","-"
"2020/12/20","17:36","0.143","0.33","-"
"2020/12/20","17:42","0.14","0.31","-"
"2020/12/20","17:48","0.137","0.32","-"
"2020/12/20","17:54","0.134","0.3","-"
"2020/12/20","18:00","0.131","0.3","-"
"2020/12/20","18:06","0.128","0.29","-"
"2020/12/20","18:12","0.125","0.28","-"
"2020/12/20","18:18","0.122","0.28","-"
"2020/12/20","18:24","0.119","0.28","-"
"2020/12/20","18:30","0.115","0.28","-"
"2020/12/20","18:36","0.112","0.27","-"
"2020/12/20","18:42","0.108","0.24","-"
"2020/12/20","18:48","0.105","0.23","-"
"2020/12/20","18:54","0.101","0.23","-"
"2020/12/20","19:00","0.097","0.22","-"
"2020/12/20","19:06","0.093","0.21","-"
"2020/12/20","19:12","0.089","0.2","-"
"2020/12/20","19:18","0.085","0.19","-"
"2020/12/20","19:24","0.081","0.19","-"
"2020/12/20","19:30","0.076","0.17","-"
"2020/12/20","19:36","0.072","0.17","-"
"2020/12/20","19:42","0.067","0.16","-"
"2020/12/20","19:48","0.063","0.17","-"
"2020/12/20","19:54","0.058","0.16","-"
"2020/12/20","20:00","0.053","0.16","-"
"2020/12/20","20:06","0.048","0.15","-"
"2020/12/20","20:12","0.043","0.14","-"
"2020/12/20","20:18","0.038","0.14","-"
"2020/12/20","20:24","0.032","0.13","-"
"2020/12/20","20:30","0.027","0.13","-"
"2020/12/20","20:36","0.021","0.13","-"
"2020/12/20","20:42","0.016","0.13","-"
"2020/12/20","20:48","0.01","0.13","-"
"2020/12/20","20:54","0.004","0.11","-"
"2020/12/20","21:00","-0.002","0.1","-"
"2020/12/20","21:06","-0.008","0.1","-"
"2020/12/20","21:12","-0.014","0.09","-"
"2020/12/20","21:18","-0.02","0.09","-"
"2020/12/20","21:24","-0.026","0.08","-"
"2020/12/20","21:30","-0.032","0.06","-"
"2020/12/20","21:36","-0.039","0.06","-"
"2020/12/20","21:42","-0.045","0.05","-"
"2020/12/20","21:48","-0.051","0.04","-"
"2020/12/20","21:54","-0.058","0.05","-"
"2020/12/20","22:00","-0.064","0.02","-"
"2020/12/20","22:06","-0.071","0.02","-"
"2020/12/20","22:12","-0.077","0","-"
"2020/12/20","22:18","-0.084","0.01","-"
"2020/12/20","22:24","-0.09","0","-"
"2020/12/20","22:30","-0.097","0","-"
"2020/12/20","22:36","-0.103","-0.01","-"
"2020/12/20","22:42","-0.11","0","-"
"2020/12/20","22:48","-0.116","-0.01","-"
"2020/12/20","22:54","-0.122","0","-"
"2020/12/20","23:00","-0.128","-0.01","-"
"2020/12/20","23:06","-0.134","-0.03","-"
"2020/12/20","23:12","-0.14","-0.03","-"
"2020/12/20","23:18","-0.146","-0.03","-"
"2020/12/20","23:24","-0.152","-0.02","-"
"2020/12/20","23:30","-0.157","-0.01","-"
"2020/12/20","23:36","-0.163","-0.06","-"
"2020/12/20","23:42","-0.168","-0.06","-"
"2020/12/20","23:48","-0.173","-0.07","-"
"2020/12/20","23:54","-0.178","-0.05","-"
"2020/12/21","00:00","-0.182","-0.05","-"
"2020/12/21","00:06","-0.187","-0.04","-"
"2020/12/21","00:12","-0.191","-0.04","-"
"2020/12/21","00:18","-0.195","-0.04","-"
"2020/12/21","00:24","-0.199","-0.03","-"
"2020/12/21","00:30","-0.202","-0.03","-"
"2020/12/21","00:36","-0.205","-0.03","-"
"2020/12/21","00:42","-0.208","-0.03","-"
"2020/12/21","00:48","-0.211","-0.05","-"
"2020/12/21","00:54","-0.213","-0.05","-"
"2020/12/21","01:00","-0.215","-0.04","-"
"2020/12/21","01:06","-0.217","-0.04","-"
"2020/12/21","01:12","-0.218","-0.05","-"
"2020/12/21","01:18","-0.219","-0.05","-"
"2020/12/21","01:24","-0.22","-0.05","-"
"2020/12/21","01:30","-0.22","-0.05","-"
"2020/12/21","01:36","-0.22","-0.05","-"
"2020/12/21","01:42","-0.22","-0.04","-"
"2020/12/21","01:48","-0.219","-0.06","-"
"2020/12/21","01:54","-0.218","-0.05","-"
"2020/12/21","02:00","-0.217","-0.08","-"
"2020/12/21","02:06","-0.215","-0.06","-"
"2020/12/21","02:12","-0.213","-0.07","-"
"2020/12/21","02:18","-0.211","-0.08","-"
"2020/12/21","02:24","-0.208","-0.07","-"
"2020/12/21","02:30","-0.205","-0.06","-"
"2020/12/21","02:36","-0.202","-0.05","-"
"2020/12/21","02:42","-0.198","-0.04","-"
"2020/12/21","02:48","-0.194","-0.06","-"
"2020/12/21","02:54","-0.19","-0.05","-"
"2020/12/21","03:00","-0.185","-0.05","-"
"2020/12/21","03:06","-0.18","-0.04","-"
"2020/12/21","03:12","-0.175","-0.03","-"
"2020/12/21","03:18","-0.169","-0.02","-"
"2020/12/21","03:24","-0.163","-0.02","-"
"2020/12/21","03:30","-0.157","-0.01","-"
"2020/12/21","03:36","-0.151","-0.01","-"
"2020/12/21","03:42","-0.144","0","-"
"2020/12/21","03:48","-0.138","0.02","-"
"2020/12/21","03:54","-0.131","0.02","-"
"2020/12/21","04:00","-0.123","0.03","-"
"2020/12/21","04:06","-0.116","0.03","-"
"2020/12/21","04:12","-0.109","0.04","-"
"2020/12/21","04:18","-0.101","0.05","-"
"2020/12/21","04:24","-0.093","0.06","-"
"2020/12/21","04:30","-0.085","0.07","-"
"2020/12/21","04:36","-0.077","0.08","-"
"2020/12/21","04:42","-0.069","0.09","-"
"2020/12/21","04:48","-0.061","0.1","-"
"2020/12/21","04:54","-0.053","0.09","-"
"2020/12/21","05:00","-0.045","0.11","-"
"2020/12/21","05:06","-0.036","0.11","-"
"2020/12/21","05:12","-0.028","0.12","-"
"2020/12/21","05:18","-0.02","0.12","-"
"2020/12/21","05:24","-0.012","0.12","-"
"2020/12/21","05:30","-0.004","0.13","-"
"2020/12/21","05:36","0.004","0.13","-"
"2020/12/21","05:42","0.012","0.15","-"
"2020/12/21","05:48","0.02","0.15","-"
"2020/12/21","05:54","0.028","0.17","-"
"2020/12/21","06:00","0.036","0.18","-"
"2020/12/21","06:06","0.043","0.19","-"
"2020/12/21","06:12","0.05","0.19","-"
"2020/12/21","06:18","0.058","0.2","-"
"2020/12/21","06:24","0.065","0.21","-"
"2020/12/21","06:30","0.071","0.21","-"
"2020/12/21","06:36","0.078","0.22","-"
"2020/12/21","06:42","0.084","0.22","-"
"2020/12/21","06:48","0.09","0.23","-"
"2020/12/21","06:54","0.096","0.23","-"
"2020/12/21","07:00","0.102","0.24","-"
"2020/12/21","07:06","0.108","0.26","-"
"2020/12/21","07:12","0.113","0.26","-"
"2020/12/21","07:18","0.118","0.26","-"
"2020/12/21","07:24","0.122","0.26","-"
"2020/12/21","07:30","0.127","0.26","-"
"2020/12/21","07:36","0.131","0.27","-"
"2020/12/21","07:42","0.135","0.27","-"
"2020/12/21","07:48","0.139","0.27","-"
"2020/12/21","07:54","0.142","0.28","-"
"2020/12/21","08:00","0.145","0.28","-"
"2020/12/21","08:06","0.148","0.28","-"
"2020/12/21","08:12","0.15","0.28","-"
"2020/12/21","08:18","0.153","0.29","-"
"2020/12/21","08:24","0.155","0.3","-"
"2020/12/21","08:30","0.157","0.31","-"
"2020/12/21","08:36","0.158","0.31","-"
"2020/12/21","08:42","0.16","0.31","-"
"2020/12/21","08:48","0.161","0.31","-"
"2020/12/21","08:54","0.162","0.3","-"
"2020/12/21","09:00","0.162","0.31","-"
"2020/12/21","09:06","0.163","0.31","-"
"2020/12/21","09:12","0.163","0.32","-"
"2020/12/21","09:18","0.163","0.32","-"
"2020/12/21","09:24","0.163","0.32","-"
"2020/12/21","09:30","0.162","0.32","-"
"2020/12/21","09:36","0.162","0.32","-"
"2020/12/21","09:42","0.161","0.33","-"
"2020/12/21","09:48","0.16","0.32","-"
"2020/12/21","09:54","0.159","0.32","-"
"2020/12/21","10:00","0.158","0.32","-"
"2020/12/21","10:06","0.157","0.33","-"
"2020/12/21","10:12","0.155","0.33","-"
"2020/12/21","10:18","0.153","0.32","-"
"2020/12/21","10:24","0.152","0.32","-"
"2020/12/21","10:30","0.15","0.32","-"
"2020/12/21","10:36","0.148","0.32","-"
"2020/12/21","10:42","0.146","0.32","-"
"2020/12/21","10:48","0.144","0.31","-"
"2020/12/21","10:54","0.142","0.31","-"
"2020/12/21","11:00","0.14","0.3","-"
"2020/12/21","11:06","0.137","0.3","-"
"2020/12/21","11:12","0.135","0.29","-"
"2020/12/21","11:18","0.132","0.28","-"
"2020/12/21","11:24","0.13","0.27","-"
"2020/12/21","11:30","0.128","0.27","-"
"2020/12/21","11:36","0.125","0.27","-"
"2020/12/21","11:42","0.122","0.27","-"
"2020/12/21","11:48","0.12","0.26","-"
"2020/12/21","11:54","0.117","0.26","-"
"2020/12/21","12:00","0.115","0.25","-"
"2020/12/21","12:06","0.112","0.25","-"
"2020/12/21","12:12","0.109","0.24","-"
"2020/12/21","12:18","0.107","0.24","-"
"2020/12/21","12:24","0.104","0.23","-"
"2020/12/21","12:30","0.102","0.22","-"
"2020/12/21","12:36","0.099","0.22","-"
"2020/12/21","12:42","0.096","0.21","-"
"2020/12/21","12:48","0.094","0.21","-"
"2020/12/21","12:54","0.091","0.2","-"
"2020/12/21","13:00","0.089","0.2","-"
"2020/12/21","13:06","0.086","0.19","-"
"2020/12/21","13:12","0.084","0.19","-"
"2020/12/21","13:18","0.082","0.18","-"
"2020/12/21","13:24","0.079","0.18","-"
"2020/12/21","13:30","0.077","0.18","-"
"2020/12/21","13:36","0.075","0.17","-"
"2020/12/21","13:42","0.072","0.17","-"
"2020/12/21","13:48","0.07","0.17","-"
"2020/12/21","13:54","0.068","0.18","-"
"2020/12/21","14:00","0.066","0.17","-"
"2020/12/21","14:06","0.064","0.17","-"
"2020/12/21","14:12","0.063","0.16","-"
"2020/12/21","14:18","0.061","0.16","-"
"2020/12/21","14:24","0.059","0.16","-"
"2020/12/21","14:30","0.058","0.17","-"
"2020/12/21","14:36","0.056","0.17","-"
"2020/12/21","14:42","0.055","0.16","-"
"2020/12/21","14:48","0.053","0.16","-"
"2020/12/21","14:54","0.052","0.15","-"
"2020/12/21","15:00","0.051","0.15","-"
"2020/12/21","15:06","0.05","-","-"
"2020/12/21","15:12","0.049","0.15","-"
"2020/12/21","15:18","0.048","0.15","-"
"2020/12/21","15:24","0.047","0.14","-"
"2020/12/21","15:30","0.047","0.14","-"
"2020/12/21","15:36","0.046","0.13","-"
"2020/12/21","15:42","0.046","0.14","-"
"2020/12/21","15:48","0.045","0.13","-"
"2020/12/21","15:54","0.045","0.14","-"
"2020/12/21","16:00","0.045","0.11","-"
"2020/12/21","16:06","0.045","0.1","-"
"2020/12/21","16:12","0.045","0.11","-"
"2020/12/21","16:18","0.045","0.09","-"
"2020/12/21","16:24","0.045","0.11","-"
"2020/12/21","16:30","0.045","0.1","-"
"2020/12/21","16:36","0.046","0.09","-"
"2020/12/21","16:42","0.046","0.09","-"
"2020/12/21","16:48","0.047","0.07","-"
"2020/12/21","16:54","0.047","0.08","-"
"2020/12/21","17:00","0.048","0.06","-"
"2020/12/21","17:06","0.048","0.04","-"
"2020/12/21","17:12","0.049","0.05","-"
"2020/12/21","17:18","0.05","0.05","-"
"2020/12/21","17:24","0.05","0.05","-"
"2020/12/21","17:30","0.051","0.06","-"
"2020/12/21","17:36","0.052","0.04","-"
"2020/12/21","17:42","0.052","0.04","-"
"2020/12/21","17:48","0.053","0.03","-"
"2020/12/21","17:54","0.054","0.04","-"
"2020/12/21","18:00","0.054","0.06","-"
"2020/12/21","18:06","0.055","0.07","-"
"2020/12/21","18:12","0.056","0.05","-"
"2020/12/21","18:18","0.056","0.05","-"
"2020/12/21","18:24","0.057","0.05","-"
"2020/12/21","18:30","0.057","0.04","-"
"2020/12/21","18:36","0.057","0.05","-"
"2020/12/21","18:42","0.058","0.05","-"
"2020/12/21","18:48","0.058","0.05","-"
"2020/12/21","18:54","0.058","0.04","-"
"2020/12/21","19:00","0.058","0.04","-"
"2020/12/21","19:06","0.058","0.05","-"
"2020/12/21","19:12","0.057","0.04","-"
"2020/12/21","19:18","0.057","0.04","-"
"2020/12/21","19:24","0.056","0.04","-"
"2020/12/21","19:30","0.056","0.04","-"
"2020/12/21","19:36","0.055","0.03","-"
"2020/12/21","19:42","0.054","0.03","-"
"2020/12/21","19:48","0.053","0.03","-"
"2020/12/21","19:54","0.052","0.05","-"
"2020/12/21","20:00","0.051","0.04","-"
"2020/12/21","20:06","0.049","0.02","-"
"2020/12/21","20:12","0.048","0.04","-"
"2020/12/21","20:18","0.046","0.04","-"
"2020/12/21","20:24","0.044","0.03","-"
"2020/12/21","20:30","0.042","0.01","-"
"2020/12/21","20:36","0.04","0.03","-"
"2020/12/21","20:42","0.038","0.02","-"
"2020/12/21","20:48","0.035","0.02","-"
"2020/12/21","20:54","0.033","0.01","-"
"2020/12/21","21:00","0.03","0","-"
"2020/12/21","21:06","0.027","0.01","-"
"2020/12/21","21:12","0.024","0","-"
"2020/12/21","21:18","0.021","0","-"
"2020/12/21","21:24","0.018","0","-"
"2020/12/21","21:30","0.015","0.01","-"
"2020/12/21","21:36","0.011","0","-"
"2020/12/21","21:42","0.008","0","-"
"2020/12/21","21:48","0.004","0","-"
"2020/12/21","21:54","0.001","0","-"
"2020/12/21","22:00","-0.003","0","-"
"2020/12/21","22:06","-0.007","-0.01","-"
"2020/12/21","22:12","-0.011","-0.03","-"
"2020/12/21","22:18","-0.014","-0.03","-"
"2020/12/21","22:24","-0.018","-0.04","-"
"2020/12/21","22:30","-0.022","-0.05","-"
"2020/12/21","22:36","-0.026","-0.04","-"
"2020/12/21","22:42","-0.031","-0.06","-"
"2020/12/21","22:48","-0.035","-0.07","-"
"2020/12/21","22:54","-0.039","-0.07","-"
"2020/12/21","23:00","-0.043","-0.08","-"
"2020/12/21","23:06","-0.047","-0.09","-"
"2020/12/21","23:12","-0.051","-0.1","-"
"2020/12/21","23:18","-0.055","-0.11","-"
"2020/12/21","23:24","-0.06","-0.12","-"
"2020/12/21","23:30","-0.064","-0.12","-"
"2020/12/21","23:36","-0.068","-0.14","-"
"2020/12/21","23:42","-0.072","-0.15","-"
"2020/12/21","23:48","-0.076","-0.15","-"
"2020/12/21","23:54","-0.08","-0.16","-"
"2020/12/22","00:00","-0.084","-0.17","-"
"2020/12/22","00:06","-0.088","-0.17","-"
"2020/12/22","00:12","-0.091","-0.18","-"
"2020/12/22","00:18","-0.095","-0.18","-"
"2020/12/22","00:24","-0.099","-0.18","-"
"2020/12/22","00:30","-0.102","-0.2","-"
"2020/12/22","00:36","-0.106","-0.2","-"
"2020/12/22","00:42","-0.109","-0.2","-"
"2020/12/22","00:48","-0.112","-0.2","-"
"2020/12/22","00:54","-0.115","-0.19","-"
"2020/12/22","01:00","-0.118","-0.21","-"
"2020/12/22","01:06","-0.121","-0.21","-"
"2020/12/22","01:12","-0.123","-0.22","-"
"2020/12/22","01:18","-0.126","-0.21","-"
"2020/12/22","01:24","-0.128","-0.22","-"
"2020/12/22","01:30","-0.13","-0.21","-"
"2020/12/22","01:36","-0.132","-0.21","-"
"2020/12/22","01:42","-0.134","-0.2","-"
"2020/12/22","01:48","-0.136","-0.2","-"
"2020/12/22","01:54","-0.137","-0.19","-"
"2020/12/22","02:00","-0.138","-0.21","-"
"2020/12/22","02:06","-0.139","-0.2","-"
"2020/12/22","02:12","-0.14","-0.2","-"
"2020/12/22","02:18","-0.14","-0.21","-"
"2020/12/22","02:24","-0.141","-0.19","-"
"2020/12/22","02:30","-0.14","-0.19","-"
"2020/12/22","02:36","-0.14","-0.19","-"
"2020/12/22","02:42","-0.14","-0.17","-"
"2020/12/22","02:48","-0.139","-0.2","-"
"2020/12/22","02:54","-0.138","-0.19","-"
"2020/12/22","03:00","-0.137","-0.18","-"
"2020/12/22","03:06","-0.135","-0.19","-"
"2020/12/22","03:12","-0.133","-0.16","-"
"2020/12/22","03:18","-0.131","-0.2","-"
"2020/12/22","03:24","-0.129","-0.18","-"
"2020/12/22","03:30","-0.126","-0.18","-"
"2020/12/22","03:36","-0.123","-0.16","-"
"2020/12/22","03:42","-0.12","-0.15","-"
"2020/12/22","03:48","-0.117","-0.16","-"
"2020/12/22","03:54","-0.113","-0.16","-"
"2020/12/22","04:00","-0.109","-0.16","-"
"2020/12/22","04:06","-0.105","-0.15","-"
"2020/12/22","04:12","-0.1","-0.15","-"
"2020/12/22","04:18","-0.096","-0.14","-"
"2020/12/22","04:24","-0.091","-0.13","-"
"2020/12/22","04:30","-0.086","-0.13","-"
"2020/12/22","04:36","-0.081","-0.13","-"
"2020/12/22","04:42","-0.075","-0.13","-"
"2020/12/22","04:48","-0.07","-0.12","-"
"2020/12/22","04:54","-0.064","-0.11","-"
"2020/12/22","05:00","-0.058","-0.1","-"
"2020/12/22","05:06","-0.052","-0.11","-"
"2020/12/22","05:12","-0.046","-0.11","-"
"2020/12/22","05:18","-0.04","-0.09","-"
"2020/12/22","05:24","-0.034","-0.09","-"
"2020/12/22","05:30","-0.027","-0.07","-"
"2020/12/22","05:36","-0.021","-0.06","-"
"2020/12/22","05:42","-0.014","-0.05","-"
"2020/12/22","05:48","-0.008","-0.04","-"
"2020/12/22","05:54","-0.002","-0.05","-"
"2020/12/22","06:00","0.005","-0.04","-"
"2020/12/22","06:06","0.011","-0.04","-"
"2020/12/22","06:12","0.017","-0.02","-"
"2020/12/22","06:18","0.023","-0.01","-"
"2020/12/22","06:24","0.029","-0.01","-"
"2020/12/22","06:30","0.035","-0.01","-"
"2020/12/22","06:36","0.041","0","-"
"2020/12/22","06:42","0.047","0.01","-"
"2020/12/22","06:48","0.052","0.01","-"
"2020/12/22","06:54","0.058","0.01","-"
"2020/12/22","07:00","0.063","0.02","-"
"2020/12/22","07:06","0.068","0.03","-"
"2020/12/22","07:12","0.072","0.03","-"
"2020/12/22","07:18","0.077","0.04","-"
"2020/12/22","07:24","0.081","0.05","-"
"2020/12/22","07:30","0.085","0.06","-"
"2020/12/22","07:36","0.089","0.07","-"
"2020/12/22","07:42","0.092","0.07","-"
"2020/12/22","07:48","0.095","0.07","-"
"2020/12/22","07:54","0.098","0.07","-"
"2020/12/22","08:00","0.101","0.08","-"
"2020/12/22","08:06","0.103","0.09","-"
"2020/12/22","08:12","0.105","0.1","-"
"2020/12/22","08:18","0.107","0.1","-"
"2020/12/22","08:24","0.109","0.11","-"
"2020/12/22","08:30","0.11","0.12","-"
"2020/12/22","08:36","0.111","0.12","-"
"2020/12/22","08:42","0.112","0.13","-"
"2020/12/22","08:48","0.112","0.1","-"
"2020/12/22","08:54","0.112","0.13","-"
"2020/12/22","09:00","0.112","0.1","-"
"2020/12/22","09:06","0.111","0.11","-"
"2020/12/22","09:12","0.111","0.13","-"
"2020/12/22","09:18","0.11","0.14","-"
"2020/12/22","09:24","0.109","0.13","-"
"2020/12/22","09:30","0.107","0.13","-"
"2020/12/22","09:36","0.106","0.14","-"
"2020/12/22","09:42","0.104","0.14","-"
"2020/12/22","09:48","0.102","0.13","-"
"2020/12/22","09:54","0.1","0.13","-"
"2020/12/22","10:00","0.097","0.14","-"
"2020/12/22","10:06","0.095","0.12","-"
"2020/12/22","10:12","0.092","0.12","-"
"2020/12/22","10:18","0.089","0.13","-"
"2020/12/22","10:24","0.086","0.14","-"
"2020/12/22","10:30","0.083","0.12","-"
"2020/12/22","10:36","0.08","0.11","-"
"2020/12/22","10:42","0.076","0.13","-"
"2020/12/22","10:48","0.073","0.12","-"
"2020/12/22","10:54","0.069","0.11","-"
"2020/12/22","11:00","0.066","0.11","-"
"2020/12/22","11:06","0.062","0.1","-"
"2020/12/22","11:12","0.058","0.09","-"
"2020/12/22","11:18","0.054","0.09","-"
"2020/12/22","11:24","0.05","0.09","-"
"2020/12/22","11:30","0.046","0.1","-"
"2020/12/22","11:36","0.042","0.09","-"
"2020/12/22","11:42","0.037","0.09","-"
"2020/12/22","11:48","0.033","0.09","-"
"2020/12/22","11:54","0.029","0.06","-"
"2020/12/22","12:00","0.024","0.07","-"
"2020/12/22","12:06","0.02","0.07","-"
"2020/12/22","12:12","0.016","0.07","-"
"2020/12/22","12:18","0.011","0.07","-"
"2020/12/22","12:24","0.007","0.06","-"
"2020/12/22","12:30","0.003","0.05","-"
