"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-02",,,"0.0",",E","1.8",",E,07,","22.0",",E,26,","207.4",",E","62.9",",,,E","10.9",",E","15.5",",,,E","6.4",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-03",,,"3.5",",E","3.4",",E,30,","27.4",",E,15,","134.0",",E","22.0",",,,E","14.1",",E","19.2",",,,E","9.0",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-04",,,"0.0",",E","4.4",",E,26,","23.3",",E,22,","191.3",",E","64.0",",,,E","12.0",",E","15.8",",,,E","8.1",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-05",,,"33.2",",E","5.3",",E,01,","31.8",",E,29,","73.4",",E","21.8",",,,E","17.0",",E","22.1",",,,E","12.0",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-06",,,"45.6",",E","12.7",",E,02,+","33.4",",E,20,","14.4",",E","19.5",",,,E","19.4",",E","23.6",",,,E","15.1",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-07",,,"33.7",",E","11.3",",E,18,","30.8",",E,18,","9.5",",E","27.0",",,,E","19.1",",E","24.0",",,,E","14.2",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-08",,,"57.4",",E","11.5",",E,25,","36.0",",E,29,","2.9",",E","0.7",",,,E","20.1",",E","25.1",",,,E","15.1",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-09",,,"56.3",",E","9.4",",E,17,","31.2",",E,24,","11.4",",E","6.2",",,,E","19.8",",E","25.1",",,,E","14.5",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-10",,,"37.4",",E","9.2",",E,19,","30.4",",E,11,","18.8",",E","125.3",",,,E","18.9",",E","22.8",",,,E","15.1",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-11",,,"0.0","2,E","4.7","2,E,30,","19.0","2,E,12,+","132.5","2,E","311.8",",,,E","13.6","2,E","16.4","2,,,E","10.8","2,,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2009-12",,,"0.0","2,E","0.1","1,E,14,","18.0","1,E,11,","229.7","1,E","318.0",",,,E","10.5","2,E","14.1","1,,,E","6.8","1,,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-01",,,"0.0",",E","-1.7",",E,09,","17.3",",E,22,","269.3",",E","159.5",",,,E","9.6",",E","13.3",",,,E","6.0",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-02",,,"0.0",",E","-0.1",",E,13,","18.1",",E,26,","230.6",",E","179.9",",,,E","10.1",",E","13.6",",,,E","6.6",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-03",,,"0.0",",E","2.4",",E,13,+","21.1",",E,18,","201.5",",E","134.1",",,,E","11.8",",E","15.5",",,,E","8.2",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-04",,,"3.1",",E","4.0",",E,04,","26.6",",E,26,","70.1",",E","46.8",",,,E","16.1",",E","20.9",",,,E","11.3",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-05",,,"28.2",",E","5.3",",E,05,","32.1",",E,20,","84.4",",E","47.4",",,,E","16.5",",E","21.1",",,,E","11.9",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-06",,,"23.8",",E","10.6",",E,17,","30.9",",E,01,","16.8",",E","53.8",",,,E","18.6",",E","22.7",",,,E","14.4",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-07",,,"102.6",",E","11.6",",E,22,","37.5",",E,26,","0.2",",E","4.1",",,,E","21.6",",E","26.8",",,,E","16.5",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-08",,,"113.0",",E","13.7",",E,15,","36.3",",E,30,","0.0",",E","4.6",",,,E","22.0",",E","27.5",",,,E","16.4",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-09",,,"51.3",",E","10.1",",E,28,","34.5",",E,11,","9.3",",E","13.8",",,,E","19.7",",E","24.1",",,,E","15.4",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-10",,,"1.9",",E","8.8",",E,27,+","24.5",",E,12,+","62.5",",E","221.0",",,,E","16.4",",E","20.4",",,,E","12.4",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-11",,,"0.0",",E","1.1",",E,28,","24.5",",E,03,","187.5",",E","171.9",",,,E","12.1",",E","15.6",",,,E","8.6",",,,E"
"PO000008546","PORTO, PO","41.1331","-8.6","93.0","2010-12",,,"0.0","1,E","-0.6",",E,17,","19.2","1,E,10,","243.2","1,E","148.8","1,,,E","10.3","1,E","14.1","1,,,E","6.5",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-01",,,"0.0","2,E","-2.6","1,E,12,","21.0","1,E,03,","232.7","1,E","123.9",",,,E","10.2","2,E","14.8","1,,,E","5.7","1,,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-02",,,"0.3",",E","0.9",",E,09,","26.1",",E,27,","202.0",",E","215.0",",,,E","11.4",",E","15.3",",,,E","7.5",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-03",,,"3.9",",E","5.7",",E,03,","28.8",",E,19,","160.3",",E","253.0",",,,E","13.3",",E","17.9",",,,E","8.7",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-04",,,"0.4",",E","5.2",",E,01,","25.5",",E,07,","88.0",",E","104.0",",,,E","15.4",",E","21.2",",,,E","9.6",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-05",,,"31.6",",E","8.2",",E,05,+","34.0",",E,25,","54.5",",E","93.1",",,,E","17.6",",E","23.1",",,,E","12.1",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-06",,,"72.2",",E","9.4",",E,07,","36.0",",E,16,","8.4",",E","58.8",",,,E","20.5",",E","26.7",",,,E","14.2",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-07",,,"97.7",",E","10.0",",E,09,","40.6",",E,24,","0.3",",E","5.9",",,,E","21.5",",E","28.8",",,,E","14.2",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-08",,,"69.3",",E","10.2",",E,02,+","32.5",",E,28,","0.3",",E","17.1",",,,E","20.6",",E","27.5",",,,E","13.7",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-09",,,"63.5",",E","9.9",",E,23,","34.9",",E,07,","15.8",",E","90.2",",,,E","19.9",",E","26.3",",,,E","13.5",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-10",,,"0.0",",E","6.8",",E,28,","22.7",",E,17,","102.3",",E","311.8",",,,E","15.0",",E","19.3",",,,E","10.8",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-11",,,"0.0",",E","3.2",",E,30,","20.0",",E,02,","167.4",",E","170.6",",,,E","12.8",",E","16.3",",,,E","9.2",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1960-12",,,"0.0",",E","-0.2",",E,23,","17.0",",E,10,","301.3",",E","216.3",",,,E","8.6",",E","12.4",",,,E","4.8",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-01",,,"0.0",",E","0.7",",E,06,","16.4",",E,30,","285.8",",E","118.3",",,,E","9.1",",E","13.1",",,,E","5.1",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-02",,,"0.0",",E","3.4",",E,08,","24.3",",E,26,","122.9",",E","35.4",",,,E","13.9",",E","19.4",",,,E","8.5",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-03",,,"1.5",",E","6.6",",E,09,","27.4",",E,17,","61.9",",E","39.8",",,,E","16.4",",E","23.3",",,,E","9.5",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-04",,,"0.0",",E","5.8",",E,15,","22.4",",E,10,","116.0",",E","136.5",",,,E","14.5",",E","19.5",",,,E","9.4",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-05",,,"52.5",",E","8.4",",E,06,","34.9",",E,13,","30.3",",E","130.5",",,,E","19.1",",E","24.9",",,,E","13.2",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-06",,,"77.5",",E","7.3",",E,02,","36.4",",E,17,","11.9",",E","45.0",",,,E","20.5",",E","26.9",",,,E","14.1",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-07",,,"129.0",",E","10.8",",E,14,","38.0",",E,24,","1.5",",E","19.4",",,,E","22.4",",E","29.1",",,,E","15.7",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-08",,,"174.4",",E","11.8",",E,10,","40.8",",E,26,","0.5",",E","6.1",",,,E","23.9",",E","32.6",",,,E","15.3",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-09",,,"74.5",",E","10.8",",E,20,","36.2",",E,14,","6.6",",E","23.3",",,,E","20.6",",E","26.9",",,,E","14.3",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-10",,,"13.1",",E","4.1",",E,20,","29.4",",E,10,","75.9",",E","76.3",",,,E","16.3",",E","21.2",",,,E","11.4",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-11",,,"0.0",",E","2.4",",E,14,","22.4",",E,02,","176.0",",E","145.9",",,,E","12.5",",E","16.4",",,,E","8.6",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1961-12",,,"0.0",",E","2.2",",E,01,","21.1",",E,11,","194.3",",E","294.3",",,,E","12.1",",E","15.8",",,,E","8.3",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-01",,,"0.0",",E","1.2",",E,08,","18.0",",E,24,+","248.1",",E","130.9",",,,E","10.3",",E","15.1",",,,E","5.5",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-02",,,"0.0",",E","0.6",",E,03,","20.2",",E,18,","230.7",",E","35.2",",,,E","10.1",",E","16.4",",,,E","3.8",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-03",,,"0.0",",E","3.0",",E,06,","23.3",",E,15,","182.9",",E","177.7",",,,E","12.4",",E","16.7",",,,E","8.2",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-04",,,"0.0",",E","4.8",",E,19,","25.7",",E,13,+","103.5",",E","50.4",",,,E","14.9",",E","20.6",",,,E","9.1",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-05",,,"12.1",",E","5.4",",E,20,","29.6",",E,05,","53.4",",E","26.5",",,,E","17.0",",E","23.6",",,,E","10.4",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-06",,,"94.6",",E","9.6",",E,02,","37.5",",E,25,","4.7",",E","38.0",",,,E","21.3",",E","29.0",",,,E","13.7",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-07",,,"78.9",",E","10.0",",E,11,","33.7",",E,27,","1.6",",E","6.7",",,,E","20.8",",E","28.0",",,,E","13.7",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-08",,,"119.7",",E","10.7",",E,07,","42.3",",E,27,","0.1",",E","0.0",",,,E","22.2",",E","30.2",",,,E","14.2",",,,E"
"PO000008549","COIMBRA, PO","40.2","-8.4167","141.0","1962-09",,,"98.1",",E","8.5",",E,27,","35.8",",E,12,","6.4",",E","31.8",",,,E","21.4",",E","28.1",",,,E","14.7",",,,E"
